Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
National,2014-01-01,173000.0,-0.073,0.132,36650.0,-0.22399999999999998,0.006,61139.0,0.624,-0.011000000000000001,197637.0,0.036000000000000004,0.001,72.0,9.0,-5.0,0.966,-0.002,-0.001
National,2014-02-01,175000.0,0.009000000000000001,0.166,38109.0,0.04,-0.017,62392.0,0.02,0.016,204458.0,0.035,0.005,71.0,-1.0,-1.0,0.9690000000000001,0.003,0.0
National,2014-03-01,184000.0,0.055,0.138,47830.0,0.255,-0.06,78292.0,0.255,0.125,214259.0,0.048,0.034,63.0,-8.0,-5.0,0.97,0.001,-0.001
National,2014-04-01,189000.0,0.025,0.135,55788.0,0.166,0.012,81891.0,0.046,0.057,217309.0,0.013999999999999999,0.017,54.0,-9.0,-8.0,0.973,0.002,0.0
National,2014-05-01,192000.0,0.016,0.10800000000000001,61369.0,0.1,-0.038,81229.0,-0.008,0.064,219888.0,0.012,0.019,49.0,-5.0,-6.0,0.975,0.002,-0.001
National,2014-06-01,196000.0,0.018000000000000002,0.066,63697.0,0.038,0.06,76571.0,-0.057,0.06,222939.0,0.013999999999999999,0.03,48.0,-1.0,-6.0,0.975,-0.001,-0.004
National,2014-07-01,192000.0,-0.02,0.040999999999999995,62445.0,-0.02,-0.012,73405.0,-0.040999999999999995,0.013000000000000001,226474.0,0.016,0.046,48.0,0.0,-9.0,0.9740000000000001,0.0,-0.004
National,2014-08-01,194000.0,0.013000000000000001,0.04,58848.0,-0.057999999999999996,-0.076,67540.0,-0.08,-0.017,223505.0,-0.013000000000000001,0.051,51.0,3.0,-3.0,0.9720000000000001,-0.002,-0.005
National,2014-09-01,190000.0,-0.022000000000000002,0.045,55623.0,-0.055,0.044000000000000004,68505.0,0.013999999999999999,0.037000000000000005,223712.0,0.001,0.037000000000000005,55.0,5.0,-2.0,0.97,-0.002,-0.004
National,2014-10-01,191000.0,0.008,0.053,57546.0,0.035,0.078,66415.0,-0.031000000000000003,0.03,220006.0,-0.017,0.021,58.0,2.0,0.0,0.97,-0.001,-0.004
National,2014-11-01,191000.0,-0.002,0.062000000000000006,42630.0,-0.259,-0.042,48276.0,-0.273,-0.005,209743.0,-0.047,0.013999999999999999,58.0,0.0,-1.0,0.9690000000000001,-0.001,-0.004
National,2014-12-01,193000.0,0.01,0.032,50781.0,0.19100000000000003,0.075,39174.0,-0.189,0.040999999999999995,191862.0,-0.085,0.006,62.0,5.0,-1.0,0.9670000000000001,-0.002,-0.002
National,2015-01-01,189000.0,-0.019,0.092,36674.0,-0.278,0.001,64529.0,0.647,0.055,198046.0,0.032,0.002,70.0,8.0,-3.0,0.965,-0.002,-0.001
National,2015-02-01,183000.0,-0.03,0.049,39626.0,0.081,0.04,64988.0,0.006999999999999999,0.042,202396.0,0.022000000000000002,-0.01,67.0,-3.0,-5.0,0.968,0.003,-0.001
National,2015-03-01,196000.0,0.071,0.065,53997.0,0.363,0.129,84503.0,0.3,0.079,209955.0,0.037000000000000005,-0.02,58.0,-9.0,-5.0,0.9720000000000001,0.004,0.001
National,2015-04-01,199000.0,0.011000000000000001,0.05,59836.0,0.10800000000000001,0.073,88500.0,0.047,0.081,217961.0,0.038,0.003,49.0,-9.0,-5.0,0.9740000000000001,0.003,0.002
National,2015-05-01,204000.0,0.025,0.06,64319.0,0.075,0.048,83614.0,-0.055,0.028999999999999998,221422.0,0.016,0.006999999999999999,47.0,-2.0,-2.0,0.976,0.002,0.001
National,2015-06-01,206000.0,0.012,0.053,71896.0,0.11800000000000001,0.129,82477.0,-0.013999999999999999,0.077,220637.0,-0.004,-0.01,44.0,-3.0,-4.0,0.978,0.002,0.004
National,2015-07-01,208000.0,0.01,0.086,70998.0,-0.012,0.13699999999999998,77552.0,-0.06,0.055999999999999994,216991.0,-0.017,-0.042,45.0,1.0,-3.0,0.978,0.0,0.004
National,2015-08-01,208000.0,0.002,0.073,63900.0,-0.1,0.086,71178.0,-0.08199999999999999,0.054000000000000006,211886.0,-0.024,-0.052000000000000005,46.0,2.0,-4.0,0.9770000000000001,-0.001,0.005
National,2015-09-01,200000.0,-0.039,0.055,60292.0,-0.055999999999999994,0.084,70119.0,-0.015,0.024,210382.0,-0.006999999999999999,-0.06,49.0,2.0,-7.0,0.9740000000000001,-0.003,0.004
National,2015-10-01,200000.0,0.001,0.048,56518.0,-0.063,-0.018000000000000002,65441.0,-0.067,-0.015,203732.0,-0.032,-0.07400000000000001,50.0,1.0,-8.0,0.9740000000000001,0.0,0.004
National,2015-11-01,202000.0,0.01,0.06,45109.0,-0.20199999999999999,0.057999999999999996,51203.0,-0.218,0.061,192478.0,-0.055,-0.08199999999999999,52.0,2.0,-6.0,0.9720000000000001,-0.002,0.004
National,2015-12-01,206000.0,0.018000000000000002,0.069,54357.0,0.20500000000000002,0.07,39837.0,-0.222,0.017,174130.0,-0.095,-0.092,55.0,3.0,-7.0,0.9720000000000001,0.0,0.005
National,2016-01-01,200000.0,-0.027000000000000003,0.06,39631.0,-0.271,0.081,62988.0,0.5810000000000001,-0.024,179128.0,0.028999999999999998,-0.096,62.0,7.0,-8.0,0.97,-0.002,0.005
National,2016-02-01,200000.0,-0.004,0.08900000000000001,42134.0,0.063,0.063,72455.0,0.15,0.115,187734.0,0.048,-0.07200000000000001,60.0,-2.0,-7.0,0.9720000000000001,0.002,0.004
National,2016-03-01,210000.0,0.053,0.07,56183.0,0.33299999999999996,0.04,85502.0,0.18,0.012,195037.0,0.039,-0.071,49.0,-11.0,-9.0,0.9770000000000001,0.005,0.005
National,2016-04-01,214000.0,0.016,0.076,62627.0,0.115,0.047,85836.0,0.004,-0.03,200055.0,0.026000000000000002,-0.08199999999999999,43.0,-6.0,-5.0,0.9790000000000001,0.002,0.004
National,2016-05-01,217000.0,0.013999999999999999,0.064,67762.0,0.08199999999999999,0.054000000000000006,82534.0,-0.038,-0.013000000000000001,200395.0,0.002,-0.095,41.0,-3.0,-6.0,0.98,0.001,0.004
National,2016-06-01,223000.0,0.027999999999999997,0.081,74462.0,0.099,0.036000000000000004,80961.0,-0.019,-0.018000000000000002,198897.0,-0.006999999999999999,-0.099,40.0,-1.0,-4.0,0.981,0.001,0.003
National,2016-07-01,223000.0,0.0,0.071,65151.0,-0.125,-0.08199999999999999,74723.0,-0.077,-0.036000000000000004,199056.0,0.001,-0.083,40.0,-1.0,-5.0,0.98,-0.001,0.002
National,2016-08-01,224000.0,0.006999999999999999,0.077,69318.0,0.064,0.085,72991.0,-0.023,0.025,192836.0,-0.031000000000000003,-0.09,42.0,2.0,-5.0,0.9790000000000001,-0.002,0.002
National,2016-09-01,224000.0,-0.002,0.11900000000000001,63572.0,-0.083,0.054000000000000006,71946.0,-0.013999999999999999,0.026000000000000002,192626.0,-0.001,-0.084,44.0,3.0,-4.0,0.978,-0.001,0.003
National,2016-10-01,222000.0,-0.006,0.111,55937.0,-0.12,-0.01,60728.0,-0.156,-0.07200000000000001,183702.0,-0.046,-0.098,46.0,1.0,-4.0,0.9770000000000001,-0.001,0.003
National,2016-11-01,234000.0,0.05,0.155,53544.0,-0.043,0.187,51672.0,-0.149,0.009000000000000001,172002.0,-0.064,-0.106,47.0,1.0,-5.0,0.9770000000000001,0.0,0.004
National,2016-12-01,223000.0,-0.044000000000000004,0.084,54204.0,0.012,-0.003,38842.0,-0.24800000000000003,-0.025,153303.0,-0.109,-0.12,51.0,4.0,-4.0,0.9740000000000001,-0.003,0.002
National,2017-01-01,219000.0,-0.019,0.09300000000000001,42603.0,-0.214,0.075,64721.0,0.6659999999999999,0.027999999999999997,157415.0,0.027000000000000003,-0.121,55.0,4.0,-7.0,0.9740000000000001,0.0,0.004
National,2017-02-01,218000.0,-0.003,0.094,44468.0,0.044000000000000004,0.055,68840.0,0.064,-0.05,162487.0,0.032,-0.134,50.0,-5.0,-10.0,0.976,0.002,0.004
National,2017-03-01,228000.0,0.045,0.086,63820.0,0.435,0.136,86400.0,0.255,0.01,167700.0,0.032,-0.14,42.0,-8.0,-7.0,0.98,0.004,0.003
National,2017-04-01,229000.0,0.002,0.071,61525.0,-0.036000000000000004,-0.018000000000000002,81055.0,-0.062000000000000006,-0.055999999999999994,171579.0,0.023,-0.142,37.0,-5.0,-6.0,0.9820000000000001,0.002,0.003
National,2017-05-01,231000.0,0.012,0.069,72867.0,0.184,0.075,86012.0,0.061,0.042,173347.0,0.01,-0.135,34.0,-3.0,-7.0,0.985,0.003,0.005
National,2017-06-01,236000.0,0.018000000000000002,0.057999999999999996,77865.0,0.069,0.046,84685.0,-0.015,0.046,175274.0,0.011000000000000001,-0.11900000000000001,35.0,1.0,-6.0,0.986,0.001,0.004
National,2017-07-01,236000.0,0.002,0.06,65714.0,-0.156,0.009000000000000001,73929.0,-0.127,-0.011000000000000001,173828.0,-0.008,-0.127,34.0,-1.0,-6.0,0.985,-0.001,0.004
National,2017-08-01,234000.0,-0.011000000000000001,0.040999999999999995,70691.0,0.076,0.02,75180.0,0.017,0.03,170528.0,-0.019,-0.11599999999999999,37.0,3.0,-5.0,0.9840000000000001,-0.001,0.005
National,2017-09-01,236000.0,0.011000000000000001,0.055,60571.0,-0.14300000000000002,-0.047,68512.0,-0.08900000000000001,-0.048,170991.0,0.003,-0.11199999999999999,38.0,1.0,-7.0,0.9820000000000001,-0.002,0.004
National,2017-10-01,243000.0,0.027000000000000003,0.091,60337.0,-0.004,0.079,67106.0,-0.021,0.105,166494.0,-0.026000000000000002,-0.094,38.0,1.0,-8.0,0.9820000000000001,0.0,0.005
National,2017-11-01,244000.0,0.005,0.044000000000000004,56152.0,-0.069,0.049,54326.0,-0.19,0.051,155640.0,-0.065,-0.095,41.0,2.0,-6.0,0.981,-0.001,0.004
National,2017-12-01,244000.0,0.0,0.092,54292.0,-0.033,0.002,37772.0,-0.305,-0.027999999999999997,138015.0,-0.113,-0.1,45.0,4.0,-6.0,0.9790000000000001,-0.002,0.005
National,2018-01-01,235000.0,-0.037000000000000005,0.07200000000000001,42478.0,-0.218,-0.003,64740.0,0.7140000000000001,0.0,142696.0,0.034,-0.094,48.0,3.0,-7.0,0.978,-0.001,0.004
National,2018-02-01,237000.0,0.008,0.084,44608.0,0.05,0.003,70186.0,0.084,0.02,150605.0,0.055,-0.073,44.0,-4.0,-6.0,0.981,0.003,0.005
National,2018-03-01,244000.0,0.028999999999999998,0.067,61936.0,0.38799999999999996,-0.03,84031.0,0.197,-0.027000000000000003,156207.0,0.037000000000000005,-0.069,35.0,-9.0,-7.0,0.985,0.004,0.005
National,2018-04-01,244000.0,0.001,0.066,65211.0,0.053,0.06,88811.0,0.057,0.096,163314.0,0.045,-0.048,32.0,-4.0,-6.0,0.9870000000000001,0.002,0.004
National,2018-05-01,243000.0,-0.004,0.048,72953.0,0.11900000000000001,0.001,89751.0,0.011000000000000001,0.043,169343.0,0.037000000000000005,-0.023,29.0,-2.0,-5.0,0.9870000000000001,0.001,0.003
National,2018-06-01,246000.0,0.013000000000000001,0.043,74914.0,0.027000000000000003,-0.038,83996.0,-0.064,-0.008,173098.0,0.022000000000000002,-0.012,30.0,0.0,-5.0,0.9870000000000001,-0.001,0.001
National,2018-07-01,246000.0,0.0,0.040999999999999995,69123.0,-0.077,0.052000000000000005,78959.0,-0.06,0.068,174179.0,0.006,0.002,31.0,1.0,-3.0,0.986,-0.001,0.001
National,2018-08-01,242000.0,-0.017,0.034,71249.0,0.031000000000000003,0.008,78722.0,-0.003,0.047,176746.0,0.015,0.036000000000000004,33.0,2.0,-4.0,0.983,-0.003,-0.001
National,2018-09-01,242000.0,0.0,0.023,54387.0,-0.237,-0.102,71079.0,-0.09699999999999999,0.037000000000000005,184279.0,0.043,0.078,36.0,3.0,-2.0,0.981,-0.002,-0.001
National,2018-10-01,242000.0,0.0,-0.004,59701.0,0.098,-0.011000000000000001,69935.0,-0.016,0.042,183881.0,-0.002,0.10400000000000001,38.0,3.0,0.0,0.98,-0.001,-0.002
National,2018-11-01,244000.0,0.011000000000000001,0.002,51910.0,-0.131,-0.076,54105.0,-0.226,-0.004,175964.0,-0.043,0.131,42.0,3.0,1.0,0.9770000000000001,-0.002,-0.003
National,2018-12-01,241000.0,-0.013999999999999999,-0.012,47078.0,-0.09300000000000001,-0.133,37141.0,-0.314,-0.017,159081.0,-0.096,0.153,46.0,5.0,1.0,0.976,-0.001,-0.003
National,2019-01-01,239000.0,-0.006,0.02,38039.0,-0.192,-0.10400000000000001,67435.0,0.816,0.042,167327.0,0.052000000000000005,0.17300000000000001,54.0,8.0,6.0,0.973,-0.003,-0.004
National,2019-02-01,241000.0,0.005,0.017,42636.0,0.121,-0.044000000000000004,66739.0,-0.01,-0.049,173579.0,0.037000000000000005,0.153,52.0,-3.0,8.0,0.975,0.001,-0.006999999999999999
National,2019-03-01,249000.0,0.035,0.023,55116.0,0.29300000000000004,-0.11,82210.0,0.23199999999999998,-0.022000000000000002,180288.0,0.039,0.154,45.0,-7.0,10.0,0.9790000000000001,0.004,-0.006
National,2019-04-01,250000.0,0.004,0.026000000000000002,64198.0,0.165,-0.016,87390.0,0.063,-0.016,185376.0,0.027999999999999997,0.135,39.0,-6.0,7.0,0.981,0.002,-0.006
National,2019-05-01,255000.0,0.019,0.049,72647.0,0.132,-0.004,88170.0,0.009000000000000001,-0.018000000000000002,190487.0,0.027999999999999997,0.125,36.0,-2.0,7.0,0.983,0.002,-0.005
National,2019-06-01,255000.0,0.003,0.039,66321.0,-0.087,-0.115,76947.0,-0.127,-0.084,191590.0,0.006,0.107,35.0,-1.0,6.0,0.9820000000000001,-0.001,-0.005
National,2019-07-01,248000.0,-0.027999999999999997,0.01,66460.0,0.002,-0.039,74882.0,-0.027000000000000003,-0.052000000000000005,188266.0,-0.017,0.081,39.0,3.0,8.0,0.9820000000000001,0.0,-0.004
National,2019-08-01,252000.0,0.013000000000000001,0.042,65961.0,-0.008,-0.07400000000000001,72466.0,-0.032,-0.079,185550.0,-0.013999999999999999,0.05,40.0,2.0,7.0,0.98,-0.001,-0.002
National,2019-09-01,249000.0,-0.011000000000000001,0.03,56067.0,-0.15,0.031000000000000003,70985.0,-0.02,-0.001,187912.0,0.013000000000000001,0.02,42.0,2.0,6.0,0.9790000000000001,-0.002,-0.002
National,2019-10-01,252000.0,0.011000000000000001,0.040999999999999995,57810.0,0.031000000000000003,-0.032,68284.0,-0.038,-0.024,185258.0,-0.013999999999999999,0.006999999999999999,43.0,1.0,5.0,0.978,0.0,-0.001
National,2019-11-01,255000.0,0.013999999999999999,0.044000000000000004,50005.0,-0.135,-0.037000000000000005,49427.0,-0.276,-0.086,171799.0,-0.073,-0.024,44.0,1.0,3.0,0.978,-0.001,0.0
National,2019-12-01,262000.0,0.025,0.086,54005.0,0.08,0.147,35621.0,-0.27899999999999997,-0.040999999999999995,150243.0,-0.125,-0.055999999999999994,50.0,6.0,4.0,0.976,-0.001,0.0
National,2020-01-01,261000.0,-0.003,0.08900000000000001,42124.0,-0.22,0.107,66707.0,0.873,-0.011000000000000001,155294.0,0.034,-0.07200000000000001,58.0,7.0,4.0,0.975,-0.002,0.002
National,2020-02-01,260000.0,-0.005,0.078,46882.0,0.113,0.1,70432.0,0.055999999999999994,0.055,160056.0,0.031000000000000003,-0.078,51.0,-6.0,0.0,0.9790000000000001,0.004,0.004
National,2020-03-01,271000.0,0.045,0.08900000000000001,56634.0,0.20800000000000002,0.027999999999999997,72469.0,0.028999999999999998,-0.11800000000000001,166961.0,0.043,-0.07400000000000001,41.0,-10.0,-4.0,0.983,0.004,0.004
National,2020-04-01,262000.0,-0.034,0.048,42948.0,-0.242,-0.331,46835.0,-0.354,-0.46399999999999997,167006.0,0.0,-0.099,35.0,-6.0,-4.0,0.983,0.0,0.002
National,2020-05-01,251000.0,-0.043,-0.016,37757.0,-0.121,-0.48,70511.0,0.506,-0.2,175067.0,0.048,-0.081,41.0,6.0,4.0,0.978,-0.005,-0.005
National,2020-06-01,253000.0,0.008,-0.01,55703.0,0.47500000000000003,-0.16,83758.0,0.188,0.08900000000000001,178439.0,0.019,-0.069,43.0,2.0,7.0,0.9790000000000001,0.001,-0.003
National,2020-07-01,262000.0,0.037000000000000005,0.055,70859.0,0.272,0.066,92542.0,0.105,0.23600000000000002,184514.0,0.034,-0.02,39.0,-4.0,0.0,0.983,0.004,0.001
National,2020-08-01,267000.0,0.017,0.06,70090.0,-0.011000000000000001,0.063,87348.0,-0.055999999999999994,0.20500000000000002,187271.0,0.015,0.009000000000000001,37.0,-2.0,-3.0,0.983,0.001,0.003
National,2020-09-01,272000.0,0.019,0.091,71129.0,0.015,0.269,87729.0,0.004,0.23600000000000002,190358.0,0.016,0.013000000000000001,36.0,-1.0,-5.0,0.9840000000000001,0.001,0.005
National,2020-10-01,277000.0,0.019,0.099,71823.0,0.01,0.242,81764.0,-0.068,0.197,187877.0,-0.013000000000000001,0.013999999999999999,37.0,0.0,-6.0,0.9840000000000001,0.0,0.006
National,2020-11-01,277000.0,0.001,0.085,61707.0,-0.141,0.23399999999999999,58429.0,-0.28500000000000003,0.182,172176.0,-0.084,0.002,36.0,0.0,-8.0,0.985,0.0,0.006999999999999999
National,2020-12-01,280000.0,0.011000000000000001,0.07,68184.0,0.105,0.263,47833.0,-0.18100000000000002,0.34299999999999997,146505.0,-0.149,-0.025,43.0,6.0,-8.0,0.983,-0.002,0.006999999999999999
National,2021-01-01,276000.0,-0.013000000000000001,0.059000000000000004,50721.0,-0.256,0.204,69101.0,0.445,0.036000000000000004,140997.0,-0.038,-0.092,46.0,3.0,-12.0,0.9820000000000001,-0.001,0.006999999999999999
National,2021-02-01,278000.0,0.006,0.07200000000000001,55876.0,0.102,0.192,69667.0,0.008,-0.011000000000000001,135024.0,-0.042,-0.156,44.0,-2.0,-7.0,0.986,0.004,0.006999999999999999
National,2021-03-01,291000.0,0.047,0.07400000000000001,78884.0,0.41200000000000003,0.39299999999999996,89385.0,0.28300000000000003,0.233,128970.0,-0.045,-0.228,37.0,-7.0,-5.0,0.9920000000000001,0.006,0.009000000000000001
National,2021-04-01,302000.0,0.036000000000000004,0.151,83332.0,0.055999999999999994,0.9400000000000001,92382.0,0.034,0.9720000000000001,129404.0,0.003,-0.225,29.0,-7.0,-5.0,0.998,0.006,0.015
National,2021-05-01,300000.0,-0.004,0.198,80358.0,-0.036000000000000004,1.128,86821.0,-0.06,0.231,126147.0,-0.025,-0.27899999999999997,25.0,-4.0,-16.0,1.004,0.006,0.026000000000000002
National,2021-06-01,304000.0,0.011000000000000001,0.201,88406.0,0.1,0.5870000000000001,91526.0,0.054000000000000006,0.09300000000000001,127571.0,0.011000000000000001,-0.28500000000000003,23.0,-2.0,-20.0,1.0070000000000001,0.003,0.027999999999999997
National,2021-07-01,301000.0,-0.008,0.149,78313.0,-0.114,0.105,86567.0,-0.054000000000000006,-0.065,131686.0,0.032,-0.28600000000000003,22.0,0.0,-16.0,1.0050000000000001,-0.001,0.023
National,2021-08-01,301000.0,0.001,0.131,74889.0,-0.044000000000000004,0.068,77310.0,-0.107,-0.115,123611.0,-0.061,-0.34,24.0,2.0,-13.0,1.003,-0.003,0.019
"Los Angeles, CA",2014-01-01,401000.0,-0.067,0.253,308.0,-0.29,-0.20600000000000002,549.0,0.9470000000000001,0.06,993.0,0.07,0.423,40.0,13.0,16.0,0.997,0.004,-0.002
"Los Angeles, CA",2014-02-01,453000.0,0.13,0.33,319.0,0.036000000000000004,-0.083,528.0,-0.038,0.09300000000000001,994.0,0.001,0.441,37.0,-3.0,17.0,0.9870000000000001,-0.01,-0.016
"Los Angeles, CA",2014-03-01,450000.0,-0.006999999999999999,0.289,402.0,0.26,-0.14300000000000002,631.0,0.195,0.2,1074.0,0.08,0.541,28.0,-9.0,9.0,0.99,0.003,-0.02
"Los Angeles, CA",2014-04-01,439000.0,-0.024,0.156,474.0,0.179,0.044000000000000004,612.0,-0.03,-0.10800000000000001,1086.0,0.011000000000000001,0.341,24.0,-4.0,5.0,0.995,0.005,-0.011000000000000001
"Los Angeles, CA",2014-05-01,443000.0,0.008,0.08800000000000001,457.0,-0.036000000000000004,-0.138,668.0,0.092,0.052000000000000005,1120.0,0.031000000000000003,0.324,25.0,1.0,10.0,0.9920000000000001,-0.003,-0.013000000000000001
"Los Angeles, CA",2014-06-01,430000.0,-0.028999999999999998,0.075,466.0,0.02,-0.011000000000000001,607.0,-0.091,-0.05,1209.0,0.079,0.304,22.0,-3.0,8.0,0.988,-0.004,-0.027999999999999997
"Los Angeles, CA",2014-07-01,451000.0,0.049,0.128,449.0,-0.036000000000000004,-0.146,569.0,-0.063,-0.184,1225.0,0.013000000000000001,0.189,26.0,4.0,8.0,0.988,0.0,-0.021
"Los Angeles, CA",2014-08-01,463000.0,0.025,0.15,472.0,0.051,-0.189,615.0,0.081,-0.11599999999999999,1255.0,0.024,0.145,25.0,-1.0,7.0,0.9870000000000001,-0.001,-0.026000000000000002
"Los Angeles, CA",2014-09-01,451000.0,-0.026000000000000002,0.09300000000000001,434.0,-0.081,-0.028999999999999998,505.0,-0.179,-0.146,1226.0,-0.023,0.035,29.0,4.0,9.0,0.988,0.001,-0.016
"Los Angeles, CA",2014-10-01,470000.0,0.043,0.133,452.0,0.040999999999999995,0.025,580.0,0.149,0.055999999999999994,1232.0,0.005,0.051,35.0,6.0,14.0,0.9870000000000001,-0.001,-0.013999999999999999
"Los Angeles, CA",2014-11-01,455000.0,-0.032,0.138,352.0,-0.22100000000000003,-0.141,386.0,-0.334,0.003,1141.0,-0.07400000000000001,0.063,40.0,5.0,13.0,0.986,-0.001,-0.01
"Los Angeles, CA",2014-12-01,443000.0,-0.027000000000000003,0.028999999999999998,416.0,0.182,-0.040999999999999995,265.0,-0.313,-0.06,948.0,-0.16899999999999998,0.022000000000000002,36.0,-4.0,9.0,0.986,0.0,-0.006999999999999999
"Los Angeles, CA",2015-01-01,453000.0,0.024,0.13,335.0,-0.195,0.08800000000000001,563.0,1.125,0.026000000000000002,1011.0,0.066,0.018000000000000002,48.0,12.0,8.0,0.9820000000000001,-0.004,-0.015
"Los Angeles, CA",2015-02-01,430000.0,-0.051,-0.051,344.0,0.027000000000000003,0.078,558.0,-0.009000000000000001,0.057,1016.0,0.005,0.022000000000000002,35.0,-13.0,-2.0,0.985,0.004,-0.001
"Los Angeles, CA",2015-03-01,469000.0,0.091,0.042,480.0,0.395,0.19399999999999998,606.0,0.086,-0.04,1012.0,-0.004,-0.057999999999999996,25.0,-10.0,-3.0,0.99,0.005,0.0
"Los Angeles, CA",2015-04-01,455000.0,-0.03,0.036000000000000004,514.0,0.071,0.084,615.0,0.015,0.005,1024.0,0.012,-0.057,21.0,-4.0,-3.0,0.993,0.003,-0.002
"Los Angeles, CA",2015-05-01,458000.0,0.006999999999999999,0.034,468.0,-0.08900000000000001,0.024,579.0,-0.059000000000000004,-0.133,972.0,-0.051,-0.132,28.0,7.0,3.0,0.995,0.002,0.003
"Los Angeles, CA",2015-06-01,495000.0,0.079,0.15,538.0,0.15,0.155,660.0,0.14,0.087,1063.0,0.094,-0.121,21.0,-7.0,-1.0,0.997,0.003,0.009000000000000001
"Los Angeles, CA",2015-07-01,465000.0,-0.06,0.031000000000000003,526.0,-0.022000000000000002,0.171,627.0,-0.05,0.102,1128.0,0.061,-0.079,21.0,0.0,-5.0,0.998,0.001,0.01
"Los Angeles, CA",2015-08-01,460000.0,-0.011000000000000001,-0.005,457.0,-0.131,-0.032,581.0,-0.073,-0.055,1076.0,-0.046,-0.14300000000000002,24.0,3.0,-1.0,0.995,-0.003,0.008
"Los Angeles, CA",2015-09-01,465000.0,0.011000000000000001,0.032,493.0,0.079,0.136,565.0,-0.027999999999999997,0.11900000000000001,1090.0,0.013000000000000001,-0.111,28.0,4.0,-1.0,0.995,0.0,0.006999999999999999
"Los Angeles, CA",2015-10-01,471000.0,0.012,0.002,448.0,-0.091,-0.009000000000000001,506.0,-0.10400000000000001,-0.128,1015.0,-0.069,-0.17600000000000002,26.0,-2.0,-9.0,0.991,-0.005,0.004
"Los Angeles, CA",2015-11-01,490000.0,0.040999999999999995,0.077,338.0,-0.24600000000000002,-0.04,376.0,-0.257,-0.026000000000000002,931.0,-0.083,-0.184,29.0,3.0,-11.0,0.9940000000000001,0.003,0.008
"Los Angeles, CA",2015-12-01,490000.0,0.0,0.107,435.0,0.287,0.046,295.0,-0.215,0.113,819.0,-0.12,-0.136,32.0,3.0,-4.0,0.991,-0.003,0.005
"Los Angeles, CA",2016-01-01,470000.0,-0.040999999999999995,0.038,331.0,-0.239,-0.012,524.0,0.7759999999999999,-0.069,955.0,0.166,-0.055,38.0,6.0,-10.0,0.9870000000000001,-0.005,0.005
"Los Angeles, CA",2016-02-01,513000.0,0.09,0.192,292.0,-0.11800000000000001,-0.151,541.0,0.032,-0.03,994.0,0.040999999999999995,-0.022000000000000002,42.0,4.0,7.0,0.9920000000000001,0.005,0.006
"Los Angeles, CA",2016-03-01,487000.0,-0.05,0.038,453.0,0.551,-0.055999999999999994,587.0,0.085,-0.031000000000000003,1013.0,0.019,0.001,31.0,-11.0,6.0,0.998,0.006,0.008
"Los Angeles, CA",2016-04-01,501000.0,0.027999999999999997,0.1,440.0,-0.028999999999999998,-0.14400000000000002,594.0,0.012,-0.034,1034.0,0.021,0.01,26.0,-5.0,5.0,0.9990000000000001,0.002,0.006
"Los Angeles, CA",2016-05-01,508000.0,0.013999999999999999,0.107,471.0,0.07,0.006,656.0,0.10400000000000001,0.133,1111.0,0.07400000000000001,0.14300000000000002,27.0,1.0,-1.0,0.998,-0.002,0.003
"Los Angeles, CA",2016-06-01,515000.0,0.015,0.040999999999999995,526.0,0.11699999999999999,-0.022000000000000002,657.0,0.002,-0.005,1170.0,0.053,0.10099999999999999,28.0,1.0,7.0,0.9990000000000001,0.001,0.002
"Los Angeles, CA",2016-07-01,515000.0,0.0,0.10800000000000001,479.0,-0.08900000000000001,-0.08900000000000001,655.0,-0.003,0.045,1262.0,0.079,0.11900000000000001,27.0,-1.0,6.0,1.0,0.001,0.002
"Los Angeles, CA",2016-08-01,520000.0,0.01,0.13,481.0,0.004,0.053,669.0,0.021,0.151,1307.0,0.036000000000000004,0.215,31.0,4.0,7.0,0.997,-0.002,0.002
"Los Angeles, CA",2016-09-01,499000.0,-0.040999999999999995,0.07200000000000001,501.0,0.042,0.016,641.0,-0.042,0.135,1294.0,-0.01,0.187,38.0,7.0,10.0,0.9940000000000001,-0.004,-0.002
"Los Angeles, CA",2016-10-01,500000.0,0.003,0.062000000000000006,509.0,0.016,0.136,520.0,-0.189,0.027999999999999997,1249.0,-0.035,0.231,38.0,0.0,12.0,0.99,-0.003,0.0
"Los Angeles, CA",2016-11-01,505000.0,0.009000000000000001,0.03,426.0,-0.163,0.26,386.0,-0.258,0.027000000000000003,1155.0,-0.075,0.24100000000000002,44.0,6.0,15.0,0.9920000000000001,0.002,-0.002
"Los Angeles, CA",2016-12-01,486000.0,-0.037000000000000005,-0.008,418.0,-0.019,-0.039,276.0,-0.28500000000000003,-0.064,947.0,-0.18,0.156,48.0,4.0,16.0,0.99,-0.002,-0.002
"Los Angeles, CA",2017-01-01,458000.0,-0.057999999999999996,-0.026000000000000002,319.0,-0.237,-0.036000000000000004,510.0,0.848,-0.027000000000000003,998.0,0.054000000000000006,0.045,43.0,-5.0,5.0,0.9940000000000001,0.004,0.006999999999999999
